Signal Time,Game,Player,Market,Side,Line,Odds,Book,EV %,Hit Rate %,Num Games,Baba Lock?,Confirmation Books,Player ID,Event ID,Commence Time,Market Key,Resolved?,Actual Outcome,Actual Stat,Resolved Time,Notes
2026-02-28T09:08:08.775595-05:00,CHA Hornets vs POR Blazers (1:10 PM EST),LaMelo Ball,Rebounds Assists,Under,11.5,-110,HardRockBet,2.69,60.0,10,False,"FD at -136, DK at -141, ESPN at -125",3547239,2f2b3a981786a11795d308fc23769c49,2026-02-28 18:10:00+00:00,player_rebounds_assists,True,Loss,12.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T09:25:33.724075-05:00,GSW Warriors vs LAL Lakers (8:40 PM EST),De'Anthony Melton,Threes,Under,2.5,-150,BetMGM,3.85,80.0,10,False,"FD at -200, DK at -179, ESPN at -170",313,76d258d71c3a2f5a4f5343023d54b6ec,2026-03-01 01:40:00+00:00,player_threes,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-28T09:35:50.438959-05:00,GSW Warriors vs LAL Lakers (8:40 PM EST),Brandin Podziemski,Assists,Over,4.5,-107,BetParx,4.83,50.0,10,False,"FD at -138, DK at -132, ESPN at -125",56677858,76d258d71c3a2f5a4f5343023d54b6ec,2026-03-01 01:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-28T09:35:51.990189-05:00,GSW Warriors vs LAL Lakers (8:40 PM EST),Brandin Podziemski,Assists,Over,4.5,-108,BetRivers,4.36,50.0,10,False,"FD at -138, DK at -132, ESPN at -125",56677858,76d258d71c3a2f5a4f5343023d54b6ec,2026-03-01 01:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-28T09:35:53.586900-05:00,GSW Warriors vs LAL Lakers (8:40 PM EST),Brandin Podziemski,Assists,Over,4.5,-108,BallyBet,4.36,50.0,10,False,"FD at -138, DK at -132, ESPN at -125",56677858,76d258d71c3a2f5a4f5343023d54b6ec,2026-03-01 01:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-28T09:35:55.171538-05:00,GSW Warriors vs LAL Lakers (8:40 PM EST),Brandin Podziemski,Assists,Over,4.5,-110,BetMGM,3.45,50.0,10,False,"FD at -138, DK at -132, ESPN at -125",56677858,76d258d71c3a2f5a4f5343023d54b6ec,2026-03-01 01:40:00+00:00,player_assists,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-28T09:39:43.306896-05:00,UTA Jazz vs NOP Pelicans (9:40 PM EST),John Konchar,Points Rebounds,Under,10.5,100,BetMGM,2.84,50.0,10,False,"FD at -122, DK at -113, ESPN at -115",666703,3c0d0af7a9235156f96a3fcae942d550,2026-03-01 02:40:00+00:00,player_points_rebounds,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-28T09:49:59.003019-05:00,UTA Jazz vs NOP Pelicans (9:40 PM EST),Saddiq Bey,Rebounds,Over,5.5,105,Fanatics,2.5,50.0,10,False,"FD at -114, DK at -107, ESPN at -115",3547256,3c0d0af7a9235156f96a3fcae942d550,2026-03-01 02:40:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-28T09:56:23.844041-05:00,MIA Heat vs HOU Rockets (3:10 PM EST),Kevin Durant,Rebounds,Over,5.5,-125,BallyBet,3.53,50.0,10,False,"FD at -160, ESPN at -150, Pinnacle at -155",140,11c7c0f9bcd9c0052c0715b01756e1f4,2026-02-28 20:10:00+00:00,player_rebounds,True,Loss,5.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T09:56:25.472047-05:00,MIA Heat vs HOU Rockets (3:10 PM EST),Kevin Durant,Rebounds,Over,5.5,-125,BetParx,3.53,50.0,10,False,"FD at -160, ESPN at -150, Pinnacle at -155",140,11c7c0f9bcd9c0052c0715b01756e1f4,2026-02-28 20:10:00+00:00,player_rebounds,True,Loss,5.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T09:56:27.261734-05:00,MIA Heat vs HOU Rockets (3:10 PM EST),Kevin Durant,Rebounds,Over,5.5,-127,BetRivers,2.8,50.0,10,False,"FD at -160, ESPN at -150, Pinnacle at -155",140,11c7c0f9bcd9c0052c0715b01756e1f4,2026-02-28 20:10:00+00:00,player_rebounds,True,Loss,5.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T10:07:01.264694-05:00,CHA Hornets vs POR Blazers (1:10 PM EST),Jrue Holiday,Rebounds,Under,4.5,-129,BetParx,2.88,50.0,10,False,"FD at -160, DK at -148, ESPN at -150",214,2f2b3a981786a11795d308fc23769c49,2026-02-28 18:10:00+00:00,player_rebounds,True,Loss,5.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T10:07:07.998582-05:00,CHA Hornets vs POR Blazers (1:10 PM EST),Miles Bridges,Assists,Under,2.5,102,FanDuel,4.07,50.0,10,False,"ESPN at -125, DK at -120",62,2f2b3a981786a11795d308fc23769c49,2026-02-28 18:10:00+00:00,player_assists,True,Loss,5.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T10:07:23.400606-05:00,MIA Heat vs HOU Rockets (3:10 PM EST),Tyler Herro,Assists,Over,3.5,110,HardRockBet,2.87,40.0,10,False,"FD at -110, DK at -105, ESPN at -105",666633,11c7c0f9bcd9c0052c0715b01756e1f4,2026-02-28 20:10:00+00:00,player_assists,True,Loss,3.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T10:11:03.022610-05:00,CHA Hornets vs POR Blazers (1:10 PM EST),Miles Bridges,Rebounds Assists,Over,8.5,110,theScore,4.13,50.0,10,False,"FD at -111, DK at -104, ESPN at 110",62,2f2b3a981786a11795d308fc23769c49,2026-02-28 18:10:00+00:00,player_rebounds_assists,True,Win,13.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T10:14:33.305021-05:00,GSW Warriors vs LAL Lakers (8:40 PM EST),De'Anthony Melton,Rebounds Assists,Over,5.5,-120,BetMGM,4.41,50.0,10,False,"FD at -158, DK at -152, ESPN at -130",313,76d258d71c3a2f5a4f5343023d54b6ec,2026-03-01 01:40:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-28T10:17:39.364524-05:00,CHA Hornets vs POR Blazers (1:10 PM EST),Jrue Holiday,Rebounds,Under,4.5,-124,BetRivers,4.69,50.0,10,False,"FD at -160, DK at -148, ESPN at -150",214,2f2b3a981786a11795d308fc23769c49,2026-02-28 18:10:00+00:00,player_rebounds,True,Loss,5.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T10:28:31.856983-05:00,GSW Warriors vs LAL Lakers (8:40 PM EST),Moses Moody,Points Rebounds Assists,Over,20.5,110,BetMGM,2.02,40.0,10,False,"FD at -108, ESPN at -110",17553992,76d258d71c3a2f5a4f5343023d54b6ec,2026-03-01 01:40:00+00:00,player_points_rebounds_assists,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-28T10:32:13.614460-05:00,GSW Warriors vs LAL Lakers (8:40 PM EST),Moses Moody,Rebounds Assists,Over,5.5,-110,BetMGM,3.45,50.0,10,False,"FD at -138, ESPN at -125",17553992,76d258d71c3a2f5a4f5343023d54b6ec,2026-03-01 01:40:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-28T10:53:00.713757-05:00,MIA Heat vs HOU Rockets (3:10 PM EST),Amen Thompson,Points,Under,16.5,105,HardRockBet,6.43,80.0,10,True,"FD at -125, DK at -112, ESPN at -110",56677825,11c7c0f9bcd9c0052c0715b01756e1f4,2026-02-28 20:10:00+00:00,player_points,True,Loss,20.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T10:59:45.818213-05:00,CHA Hornets vs POR Blazers (1:10 PM EST),Toumani Camara,Points Assists,Under,15.5,100,HardRockBet,4.82,40.0,10,False,"FD at -128, DK at -115, ESPN at -115",56677850,2f2b3a981786a11795d308fc23769c49,2026-02-28 18:10:00+00:00,player_points_assists,True,Win,14.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T11:07:18.661872-05:00,GSW Warriors vs LAL Lakers (8:40 PM EST),Draymond Green,Rebounds,Under,5.5,-118,FanDuel,3.52,60.0,10,False,"ESPN at -150, Pinnacle at -148",185,76d258d71c3a2f5a4f5343023d54b6ec,2026-03-01 01:40:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-28T11:20:52.208472-05:00,WAS Wizards vs TOR Raptors (7:10 PM EST),Bilal Coulibaly,Points,Under,9.5,100,Caesars,2.02,30.0,10,False,"FD at -120, DK at -101, ESPN at -120",56677844,4c59a286895065ef151e463346d10278,2026-03-01 00:10:00+00:00,player_points,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-28T11:27:43.421907-05:00,CHA Hornets vs POR Blazers (1:10 PM EST),Miles Bridges,Rebounds Assists,Over,8.5,-110,BetMGM,5.83,50.0,10,False,"FD at -142, DK at -132, ESPN at -130",62,2f2b3a981786a11795d308fc23769c49,2026-02-28 18:10:00+00:00,player_rebounds_assists,True,Win,13.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T11:27:45.324799-05:00,CHA Hornets vs POR Blazers (1:10 PM EST),Miles Bridges,Rebounds Assists,Over,8.5,-110,HardRockBet,5.83,50.0,10,False,"FD at -142, DK at -132, ESPN at -130",62,2f2b3a981786a11795d308fc23769c49,2026-02-28 18:10:00+00:00,player_rebounds_assists,True,Win,13.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T11:31:56.114495-05:00,UTA Jazz vs NOP Pelicans (9:40 PM EST),Zion Williamson,Points Rebounds Assists,Under,35.5,100,BetMGM,2.84,90.0,10,False,"FD at -122, DK at -121, ESPN at -115",666969,3c0d0af7a9235156f96a3fcae942d550,2026-03-01 02:40:00+00:00,player_points_rebounds_assists,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-28T11:38:15.197474-05:00,MIA Heat vs HOU Rockets (3:10 PM EST),Kevin Durant,Points Rebounds Assists,Over,37.5,108,BallyBet,4.0,30.0,10,False,"FD at -113, ESPN at -125",140,11c7c0f9bcd9c0052c0715b01756e1f4,2026-02-28 20:10:00+00:00,player_points_rebounds_assists,True,Win,45.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T11:38:17.012514-05:00,MIA Heat vs HOU Rockets (3:10 PM EST),Kevin Durant,Points Rebounds Assists,Over,37.5,108,BetParx,4.0,30.0,10,False,"FD at -113, ESPN at -125",140,11c7c0f9bcd9c0052c0715b01756e1f4,2026-02-28 20:10:00+00:00,player_points_rebounds_assists,True,Win,45.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T11:38:18.806420-05:00,MIA Heat vs HOU Rockets (3:10 PM EST),Kevin Durant,Points Rebounds Assists,Over,37.5,108,BetRivers,4.0,30.0,10,False,"FD at -113, ESPN at -125",140,11c7c0f9bcd9c0052c0715b01756e1f4,2026-02-28 20:10:00+00:00,player_points_rebounds_assists,True,Win,45.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T11:38:35.230547-05:00,GSW Warriors vs LAL Lakers (8:40 PM EST),Pat Spencer,Points Rebounds,Over,11.5,-105,HardRockBet,3.12,60.0,10,False,"FD at -130, DK at -125, ESPN at -125",795959473,76d258d71c3a2f5a4f5343023d54b6ec,2026-03-01 01:40:00+00:00,player_points_rebounds,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-28T11:48:29.224868-05:00,CHA Hornets vs POR Blazers (1:10 PM EST),Donovan Clingan,Rebounds,Under,12.5,-120,HardRockBet,2.57,40.0,10,False,"FD at -146, ESPN at -160, Pinnacle at -139",1028025344,2f2b3a981786a11795d308fc23769c49,2026-02-28 18:10:00+00:00,player_rebounds,True,Win,8.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T12:06:01.766419-05:00,MIA Heat vs HOU Rockets (3:10 PM EST),Alperen Sengun,Rebounds,Over,9.5,101,DraftKings,3.43,20.0,10,False,"FD at -120, DK at 101, ESPN at -120",17896062,11c7c0f9bcd9c0052c0715b01756e1f4,2026-02-28 20:10:00+00:00,player_rebounds,True,Loss,6.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T12:06:07.850096-05:00,MIA Heat vs HOU Rockets (3:10 PM EST),Alperen Sengun,Rebounds Assists,Over,15.5,110,BetMGM,5.0,30.0,10,False,"FD at -113, DK at -117, ESPN at -115",17896062,11c7c0f9bcd9c0052c0715b01756e1f4,2026-02-28 20:10:00+00:00,player_rebounds_assists,True,Loss,9.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T12:09:21.869653-05:00,CHA Hornets vs POR Blazers (1:10 PM EST),Miles Bridges,Threes,Under,1.5,110,BetMGM,5.0,70.0,10,False,"FD at -113, DK at 101, ESPN at -105",62,2f2b3a981786a11795d308fc23769c49,2026-02-28 18:10:00+00:00,player_threes,True,Loss,2.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T12:09:23.803188-05:00,CHA Hornets vs POR Blazers (1:10 PM EST),Miles Bridges,Threes,Under,1.5,110,HardRockBet,5.0,70.0,10,False,"FD at -113, DK at 101, ESPN at -105",62,2f2b3a981786a11795d308fc23769c49,2026-02-28 18:10:00+00:00,player_threes,True,Loss,2.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T12:09:38.230050-05:00,GSW Warriors vs LAL Lakers (8:40 PM EST),Austin Reaves,Rebounds,Under,4.5,-132,BetParx,2.46,60.0,10,False,"FD at -166, DK at -164, ESPN at -160",17553995,76d258d71c3a2f5a4f5343023d54b6ec,2026-03-01 01:40:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-28T12:13:03.677695-05:00,CHA Hornets vs POR Blazers (1:10 PM EST),Toumani Camara,Rebounds Assists,Under,7.5,-105,theScore,8.23,40.0,10,False,"FD at -142, DK at -125, ESPN at -105",56677850,2f2b3a981786a11795d308fc23769c49,2026-02-28 18:10:00+00:00,player_rebounds_assists,True,Loss,8.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T12:13:33.148291-05:00,UTA Jazz vs NOP Pelicans (9:40 PM EST),Kyle Filipowski,Points,Under,13.5,-110,BetMGM,2.69,50.0,10,False,"FD at -136, DK at -115, ESPN at -125",1028035794,3c0d0af7a9235156f96a3fcae942d550,2026-03-01 02:40:00+00:00,player_points,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-28T12:13:35.184604-05:00,UTA Jazz vs NOP Pelicans (9:40 PM EST),Kyle Filipowski,Points,Under,13.5,-110,HardRockBet,2.69,50.0,10,False,"FD at -136, DK at -115, ESPN at -125",1028035794,3c0d0af7a9235156f96a3fcae942d550,2026-03-01 02:40:00+00:00,player_points,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-28T12:13:40.163679-05:00,UTA Jazz vs NOP Pelicans (9:40 PM EST),Derik Queen,Rebounds Assists,Under,11.5,-110,BetMGM,2.69,90.0,10,False,"FD at -136, DK at -127, ESPN at -125",1057274415,3c0d0af7a9235156f96a3fcae942d550,2026-03-01 02:40:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-28T12:13:42.205131-05:00,UTA Jazz vs NOP Pelicans (9:40 PM EST),Derik Queen,Rebounds Assists,Under,11.5,-110,HardRockBet,2.69,90.0,10,False,"FD at -136, DK at -127, ESPN at -125",1057274415,3c0d0af7a9235156f96a3fcae942d550,2026-03-01 02:40:00+00:00,player_rebounds_assists,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-28T12:16:48.653650-05:00,CHA Hornets vs POR Blazers (1:10 PM EST),LaMelo Ball,Assists,Over,6.5,-125,theScore,2.87,50.0,10,False,"FD at -154, DK at -147, ESPN at -125, Pinnacle at -155",3547239,2f2b3a981786a11795d308fc23769c49,2026-02-28 18:10:00+00:00,player_assists,True,Win,8.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T12:23:50.085091-05:00,MIA Heat vs HOU Rockets (3:10 PM EST),Josh Okogie,Rebounds,Under,3.5,104,BetParx,4.12,60.0,10,False,"FD at -118, DK at -112, ESPN at -115",356,11c7c0f9bcd9c0052c0715b01756e1f4,2026-02-28 20:10:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-28T12:23:52.089225-05:00,MIA Heat vs HOU Rockets (3:10 PM EST),Josh Okogie,Rebounds,Under,3.5,102,BetRivers,3.1,60.0,10,False,"FD at -118, DK at -112, ESPN at -115",356,11c7c0f9bcd9c0052c0715b01756e1f4,2026-02-28 20:10:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-28T12:23:54.407760-05:00,MIA Heat vs HOU Rockets (3:10 PM EST),Josh Okogie,Rebounds,Under,3.5,105,BetMGM,4.63,60.0,10,False,"FD at -118, DK at -112, ESPN at -115",356,11c7c0f9bcd9c0052c0715b01756e1f4,2026-02-28 20:10:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-28T12:31:00.355220-05:00,CHA Hornets vs POR Blazers (1:10 PM EST),Kris Murray,Rebounds,Under,4.5,-122,FanDuel,5.12,60.0,10,False,"ESPN at -160, DK at -163",56677791,2f2b3a981786a11795d308fc23769c49,2026-02-28 18:10:00+00:00,player_rebounds,True,Win,4.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T12:31:11.062683-05:00,MIA Heat vs HOU Rockets (3:10 PM EST),Josh Okogie,Points,Under,5.5,104,BetParx,2.85,50.0,10,False,"FD at -115, DK at -112, ESPN at -120",356,11c7c0f9bcd9c0052c0715b01756e1f4,2026-02-28 20:10:00+00:00,player_points,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-28T12:31:13.300601-05:00,MIA Heat vs HOU Rockets (3:10 PM EST),Josh Okogie,Points,Under,5.5,102,BetRivers,1.84,50.0,10,False,"FD at -115, DK at -112, ESPN at -120",356,11c7c0f9bcd9c0052c0715b01756e1f4,2026-02-28 20:10:00+00:00,player_points,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-28T12:34:26.720001-05:00,CHA Hornets vs POR Blazers (1:10 PM EST),LaMelo Ball,Points,Over,19.5,105,BetMGM,3.35,60.0,10,False,"FD at -115, DK at -104, ESPN at -110, Pinnacle at -121",3547239,2f2b3a981786a11795d308fc23769c49,2026-02-28 18:10:00+00:00,player_points,True,Loss,15.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T12:38:12.541995-05:00,MIA Heat vs HOU Rockets (3:10 PM EST),Josh Okogie,Points,Under,5.5,105,BetMGM,2.5,50.0,10,False,"FD at -113, DK at -119, ESPN at -115",356,11c7c0f9bcd9c0052c0715b01756e1f4,2026-02-28 20:10:00+00:00,player_points,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-28T12:38:18.354511-05:00,MIA Heat vs HOU Rockets (3:10 PM EST),Kel'el Ware,Rebounds,Under,6.5,110,BetParx,5.0,40.0,10,False,"FD at -113, DK at 104, ESPN at -110, Pinnacle at -108",1028029127,11c7c0f9bcd9c0052c0715b01756e1f4,2026-02-28 20:10:00+00:00,player_rebounds,True,Loss,15.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T12:38:19.940579-05:00,MIA Heat vs HOU Rockets (3:10 PM EST),Kel'el Ware,Rebounds,Under,6.5,107,BetRivers,3.5,40.0,10,False,"FD at -113, DK at 104, ESPN at -110, Pinnacle at -108",1028029127,11c7c0f9bcd9c0052c0715b01756e1f4,2026-02-28 20:10:00+00:00,player_rebounds,True,Loss,15.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T12:41:47.019394-05:00,CHA Hornets vs POR Blazers (1:10 PM EST),Scoot Henderson,Rebounds Assists,Under,8.5,-103,DraftKings,5.07,50.0,8,False,"FD at -130, DK at -103, ESPN at -150",56677747,2f2b3a981786a11795d308fc23769c49,2026-02-28 18:10:00+00:00,player_rebounds_assists,True,Win,7.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T12:41:53.282208-05:00,MIA Heat vs HOU Rockets (3:10 PM EST),Kel'el Ware,Rebounds,Under,6.5,104,DraftKings,2.0,40.0,10,False,"FD at -113, DK at 104, ESPN at -115",1028029127,11c7c0f9bcd9c0052c0715b01756e1f4,2026-02-28 20:10:00+00:00,player_rebounds,True,Loss,15.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T12:41:59.984349-05:00,MIA Heat vs HOU Rockets (3:10 PM EST),Bam Adebayo,Threes,Under,1.5,110,BetMGM,2.82,40.0,10,False,"FD at -108, DK at -104, ESPN at -105",4,11c7c0f9bcd9c0052c0715b01756e1f4,2026-02-28 20:10:00+00:00,player_threes,True,Loss,3.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T12:42:02.876026-05:00,MIA Heat vs HOU Rockets (3:10 PM EST),Bam Adebayo,Threes,Under,1.5,110,HardRockBet,2.82,40.0,10,False,"FD at -108, DK at -104, ESPN at -105",4,11c7c0f9bcd9c0052c0715b01756e1f4,2026-02-28 20:10:00+00:00,player_threes,True,Loss,3.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T12:45:17.266915-05:00,MIA Heat vs HOU Rockets (3:10 PM EST),Bam Adebayo,Threes,Under,1.5,110,theScore,2.82,40.0,10,False,"FD at -108, DK at -104, ESPN at 110",4,11c7c0f9bcd9c0052c0715b01756e1f4,2026-02-28 20:10:00+00:00,player_threes,True,Loss,3.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T12:45:25.150513-05:00,WAS Wizards vs TOR Raptors (7:10 PM EST),Scottie Barnes,Assists,Under,5.5,-130,BetMGM,3.14,50.0,10,False,"FD at -166, DK at -159, ESPN at -150",17896055,4c59a286895065ef151e463346d10278,2026-03-01 00:10:00+00:00,player_assists,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-28T12:45:50.874720-05:00,UTA Jazz vs NOP Pelicans (9:40 PM EST),DeAndre Jordan,Rebounds,Under,6.5,-105,BetMGM,3.92,40.0,5,False,"FD at -132, DK at -144, ESPN at -125, Pinnacle at -130",250,3c0d0af7a9235156f96a3fcae942d550,2026-03-01 02:40:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-28T12:49:31.176865-05:00,UTA Jazz vs NOP Pelicans (9:40 PM EST),DeAndre Jordan,Rebounds,Under,6.5,-105,HardRockBet,3.92,40.0,5,False,"FD at -132, DK at -144, ESPN at -125, Pinnacle at -130",250,3c0d0af7a9235156f96a3fcae942d550,2026-03-01 02:40:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-28T12:52:42.836602-05:00,CHA Hornets vs POR Blazers (1:10 PM EST),Moussa Diabate,Rebounds,Over,9.5,-103,BetRivers,2.24,50.0,10,False,"FD at -122, DK at -126, ESPN at -115, Pinnacle at -124",38017725,2f2b3a981786a11795d308fc23769c49,2026-02-28 18:10:00+00:00,player_rebounds,True,Win,11.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T12:52:45.110728-05:00,CHA Hornets vs POR Blazers (1:10 PM EST),Moussa Diabate,Rebounds,Over,9.5,100,BallyBet,3.75,50.0,10,False,"FD at -122, DK at -126, ESPN at -115, Pinnacle at -124",38017725,2f2b3a981786a11795d308fc23769c49,2026-02-28 18:10:00+00:00,player_rebounds,True,Win,11.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T12:52:47.161452-05:00,CHA Hornets vs POR Blazers (1:10 PM EST),Miles Bridges,Rebounds,Over,5.5,-105,BallyBet,2.28,60.0,10,False,"FD at -125, DK at -128, ESPN at -125",62,2f2b3a981786a11795d308fc23769c49,2026-02-28 18:10:00+00:00,player_rebounds,True,Win,8.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T12:52:49.210993-05:00,CHA Hornets vs POR Blazers (1:10 PM EST),Moussa Diabate,Rebounds,Over,9.5,100,BetParx,3.75,50.0,10,False,"FD at -122, DK at -126, ESPN at -115, Pinnacle at -124",38017725,2f2b3a981786a11795d308fc23769c49,2026-02-28 18:10:00+00:00,player_rebounds,True,Win,11.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T12:52:51.182002-05:00,CHA Hornets vs POR Blazers (1:10 PM EST),Miles Bridges,Rebounds,Over,5.5,-105,BetParx,2.28,60.0,10,False,"FD at -125, DK at -128, ESPN at -125",62,2f2b3a981786a11795d308fc23769c49,2026-02-28 18:10:00+00:00,player_rebounds,True,Win,8.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T13:00:18.337949-05:00,CHA Hornets vs POR Blazers (1:10 PM EST),Coby White,Assists,Under,3.5,-140,HardRockBet,4.67,20.0,10,False,"FD at -184, ESPN at -190",666956,2f2b3a981786a11795d308fc23769c49,2026-02-28 18:10:00+00:00,player_assists,True,Win,1.0,2026-03-01T08:00:00.235573+00:00,
2026-02-28T13:01:13.744997-05:00,UTA Jazz vs NOP Pelicans (9:40 PM EST),Saddiq Bey,Threes,Under,2.5,-132,DraftKings,7.28,40.0,10,False,"FD at -188, DK at -132, ESPN at -150",3547256,3c0d0af7a9235156f96a3fcae942d550,2026-03-01 02:40:00+00:00,player_threes,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-28T13:04:35.870881-05:00,GSW Warriors vs LAL Lakers (8:40 PM EST),Pat Spencer,Rebounds,Over,2.5,-105,BetMGM,3.12,50.0,10,False,"FD at -130, DK at -126, ESPN at -125",795959473,76d258d71c3a2f5a4f5343023d54b6ec,2026-03-01 01:40:00+00:00,player_rebounds,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
2026-02-28T13:11:57.405372-05:00,GSW Warriors vs LAL Lakers (8:40 PM EST),Pat Spencer,Points,Over,8.5,-110,BetMGM,2.69,60.0,10,False,"FD at -136, DK at -130, ESPN at -125",795959473,76d258d71c3a2f5a4f5343023d54b6ec,2026-03-01 01:40:00+00:00,player_points,True,Void,DNP or no data,2026-03-01T16:11:21.980282+00:00,
